scene,method,trial,step,time,x,y,z,goal_distance,goal_progress_delta,control_deviation,min_safety_h_step,active_constraints_count,runtime_step,qp_feasible,collision_step
stonehenge,safer_splat_filter,78,34,1.7000000000000002,-0.0171730853617191,-0.394597589969635,0.0568619109690189,0.7615393996238708,0.0006604790687561035,0.1174331530928611,0.0006954059936106,450,0.0721199549734592,True,False
stonehenge,safer_splat_filter,72,38,1.9,-0.1052214875817298,-0.3903881311416626,0.042357612401247,0.752773106098175,0.0006201267242431641,0.1174171715974807,0.0011621391167864,514,0.0615874715149402,True,False
stonehenge,safer_splat_filter,52,89,4.45,-0.4119796752929687,0.0112195760011672,0.0401014350354671,0.7193541526794434,0.0005233883857727051,0.11741553992033,0.0004387244989629,641,0.0608171075582504,True,False
stonehenge,safer_splat_filter,93,163,8.15,0.0905013009905815,0.0375419929623603,0.0565177761018276,0.540254533290863,0.0007723569869995117,0.1173972561955452,0.0006647912086918,398,0.0568848233669996,True,False
stonehenge,safer_splat_filter,33,46,2.3000000000000003,-0.2322153598070144,0.272615909576416,0.0392809696495533,0.73044353723526,0.0007733702659606934,0.1173885241150856,0.0012417515972629,590,0.0702149346470832,True,False
stonehenge,safer_splat_filter,92,167,8.35,0.0977872535586357,0.0201900284737348,0.0554889068007469,0.5449429154396057,0.0009871125221252441,0.1173770576715469,0.0006410148926079,365,0.0542342532426118,True,False
stonehenge,safer_splat_filter,96,6,0.3,0.3041175007820129,-0.1021466180682182,0.0424555502831935,0.7830164432525635,0.0003204345703125,0.1173676401376724,0.0008383938111364,527,0.0573464091867208,True,False
stonehenge,safer_splat_filter,93,162,8.1,0.091136947274208,0.0366030111908912,0.056812971830368,0.5410268902778625,0.0008045434951782227,0.1173550635576248,0.0006835879758,391,0.0564292557537555,True,False
stonehenge,safer_splat_filter,91,104,5.2,0.1520961970090866,-0.0896610841155052,0.0421045161783695,0.626772940158844,0.0006231069564819336,0.1173256784677505,0.000740548595786,615,0.0572139099240303,True,False
stonehenge,safer_splat_filter,10,264,13.2,-0.1583926975727081,-0.1534636914730072,0.050343632698059,0.26109579205513,0.0008255541324614923,0.1173029318451881,0.0005090779159218,437,0.058883199468255,True,False
stonehenge,safer_splat_filter,92,155,7.75,0.1066072061657905,0.0079748593270778,0.0538965798914432,0.556249737739563,0.0009391307830810547,0.1172655969858169,0.0006978799356147,427,0.0542431902140378,True,False
stonehenge,safer_splat_filter,56,57,2.85,-0.4097890853881836,-0.1332115530967712,0.0589853823184967,0.7364674806594849,0.0006891489028930664,0.1172270029783248,0.0004307616327423,599,0.0617229789495468,True,False
stonehenge,safer_splat_filter,93,161,8.05,0.0918028503656387,0.0356537848711013,0.0570838525891304,0.5418314337730408,0.0008348822593688965,0.1172209829092025,0.0007025123341009,398,0.0566192027181386,True,False
stonehenge,safer_splat_filter,82,7,0.35,0.1025085821747779,-0.3740648627281189,0.0569154247641563,0.7816508412361145,0.0005834698677062988,0.1172037050127983,0.0012967303628101,397,0.0562241654843091,True,False
stonehenge,safer_splat_filter,62,32,1.6,-0.3337942957878113,-0.2877455353736877,0.03885493054986,0.753724992275238,0.000821232795715332,0.1171367019414901,0.0011293936986476,693,0.0585142765194177,True,False
stonehenge,safer_splat_filter,96,15,0.75,0.302449107170105,-0.0950022414326667,0.0479482449591159,0.779971182346344,0.0003389716148376465,0.117093525826931,0.0007006245432421,487,0.065421188250184,True,False
stonehenge,safer_splat_filter,44,74,3.7,-0.4080875813961029,0.0312712751328945,0.0453850738704204,0.7233248949050903,0.0006553530693054199,0.1170375719666481,0.0003172545402776,627,0.0597218200564384,True,False
stonehenge,safer_splat_filter,92,152,7.6,0.1087689846754074,0.0049427985213696,0.0534472577273845,0.5590565204620361,0.0009309053421020508,0.1170260608196258,0.0007348982617259,441,0.0539510399103164,True,False
stonehenge,safer_splat_filter,93,160,8.0,0.0924965664744377,0.0346901752054691,0.0573295876383781,0.5426663160324097,0.0008632540702819824,0.116970770061016,0.0007211656775325,399,0.0569688417017459,True,False
stonehenge,safer_splat_filter,94,175,8.75,0.0863655060529708,0.0601278431713581,0.0511063188314437,0.5397559404373169,0.0004025101661682129,0.116958163678646,0.0007515718461945,383,0.0597710758447647,True,False
stonehenge,safer_splat_filter,92,151,7.550000000000001,0.1094827353954315,0.0039350925944745,0.0533055961132049,0.5599874258041382,0.0009317994117736816,0.1169530376791954,0.000751927960664,435,0.0548320338129997,True,False
stonehenge,safer_splat_filter,10,263,13.15,-0.157596543431282,-0.153220847249031,0.0505142956972122,0.2619213461875915,0.0008403360843659002,0.1168632060289383,0.0005186944035813,437,0.0582033386453986,True,False
stonehenge,safer_splat_filter,92,153,7.65,0.1080531179904937,0.0059521114453673,0.053593635559082,0.5581244826316833,0.0009320378303527832,0.1168211549520492,0.0007204199209809,436,0.0532246567308902,True,False
stonehenge,safer_splat_filter,16,35,1.75,0.0964101776480674,0.2800023257732391,0.0579903796315193,0.7485483884811401,0.0007519125938415527,0.1168197616934776,0.0012510978849604,390,0.0593210579827427,True,False
stonehenge,safer_splat_filter,12,362,18.1,-0.2604285180568695,-0.2200148701667785,0.0403628721833229,0.1309404671192169,0.0008389949798583984,0.1167973652482032,0.0012318212538957,315,0.0528724221512675,True,False
stonehenge,safer_splat_filter,38,41,2.0500000000000003,-0.3401246666908264,0.195271760225296,0.0593311265110969,0.7360873222351074,0.0008450746536254883,0.1167885363101959,0.0013058794429525,725,0.0617938116192817,True,False
stonehenge,safer_splat_filter,42,47,2.35,-0.389122724533081,0.1070438772439956,0.0381307303905487,0.7298284769058228,0.0007905364036560059,0.1167687103152275,0.0010374566772952,639,0.0628906926140189,True,False
stonehenge,safer_splat_filter,57,35,1.75,-0.4051604270935058,-0.1823426187038421,0.060739416629076,0.7509449124336243,0.0007559061050415039,0.1167484000325203,0.0012278535868972,722,0.0660143699496984,True,False
stonehenge,safer_splat_filter,72,37,1.85,-0.1058402955532074,-0.3909441828727722,0.0425420887768268,0.7533932328224182,0.0006383061408996582,0.11673104763031,0.0012112917611375,516,0.0593396574258804,True,False
stonehenge,safer_splat_filter,84,93,4.65,0.0438499003648757,-0.2205023020505905,0.046818945556879,0.6190972924232483,0.0008577704429626465,0.1166934743523597,0.0014148512855172,538,0.0632757246494293,True,False
stonehenge,safer_splat_filter,92,154,7.7,0.107333518564701,0.0069674518890678,0.0537470616400241,0.557188868522644,0.0009356141090393066,0.1166771128773689,0.0007083496311679,429,0.052954975515604,True,False
stonehenge,safer_splat_filter,94,174,8.700000000000001,0.0867218524217605,0.0593615435063838,0.05131621286273,0.5401584506034851,0.00042188167572021484,0.1166671067476272,0.0007395508000627,392,0.0596386641263961,True,False
stonehenge,safer_splat_filter,58,38,1.9,-0.3869482278823852,-0.2002512216567993,0.0599145889282226,0.7429044246673584,0.0008443593978881836,0.1166599169373512,0.001005646539852,651,0.0635445145890116,True,False
stonehenge,safer_splat_filter,60,29,1.4500000000000002,-0.3674921095371246,-0.2523418962955475,0.0486463233828544,0.75543612241745,0.0008608102798461914,0.1166393160820007,0.0013749789213761,623,0.0711280331015586,True,False
stonehenge,safer_splat_filter,78,33,1.65,-0.0165452063083648,-0.3951413035392761,0.0567172840237617,0.762199878692627,0.000676274299621582,0.1166292577981948,0.0007096081972122,445,0.0722796861082315,True,False
stonehenge,safer_splat_filter,52,88,4.4,-0.4124837219715118,0.0105505920946598,0.04023028165102,0.7198775410652161,0.0005371570587158203,0.1166266724467277,0.0004459272313397,639,0.0601789727807045,True,False
stonehenge,safer_splat_filter,92,150,7.5,0.1101955249905586,0.0029247337952256,0.0531656853854656,0.5609192252159119,0.0009352564811706543,0.1166229322552681,0.0007716027321293,431,0.0549239441752433,True,False
stonehenge,safer_splat_filter,93,159,7.95,0.0932152271270752,0.0337079539895057,0.0575490966439247,0.5435295701026917,0.0008902549743652344,0.1166116893291473,0.000737008289434,400,0.0584571044892072,True,False
stonehenge,safer_splat_filter,33,45,2.25,-0.2328588366508484,0.2731468379497528,0.0393676497042179,0.7312169075012207,0.0007943511009216309,0.1165901944041252,0.0013016912853345,576,0.0768977664411068,True,False
stonehenge,safer_splat_filter,91,103,5.15,0.1524320691823959,-0.0904498249292373,0.0420886948704719,0.6273960471153259,0.0006347298622131348,0.1165200024843216,0.0007665718439966,618,0.0568091850727796,True,False
stonehenge,safer_splat_filter,96,16,0.8,0.3022793531417846,-0.0940791517496109,0.0485404729843139,0.7796314358711243,0.00033974647521972656,0.1165041327476501,0.0006904955953359,489,0.0624994803220033,True,False
stonehenge,safer_splat_filter,35,42,2.1,-0.2764837145805359,0.2519708275794983,0.0522662289440631,0.735515296459198,0.0008001923561096191,0.1164744272828102,0.0012183372164145,560,0.0612411741167306,True,False
stonehenge,safer_splat_filter,56,56,2.8000000000000003,-0.4102738201618194,-0.133877694606781,0.0589621551334857,0.7371566295623779,0.000699460506439209,0.1164633482694625,0.0004493451269809,604,0.0638081552460789,True,False
stonehenge,safer_splat_filter,40,42,2.1,-0.364342600107193,0.1586282104253769,0.048509657382965,0.7331939935684204,0.0008674263954162598,0.1164615824818611,0.0012667659902945,628,0.063709414564073,True,False
stonehenge,safer_splat_filter,14,115,5.75,0.0283163394778966,0.1349237859249115,0.0440107882022857,0.5886420607566833,0.0008495450019836426,0.1164115071296691,0.0010722741717472,434,0.0577112650498747,True,False
stonehenge,safer_splat_filter,36,38,1.9,-0.3042721450328827,0.2366504222154617,0.058656733483076,0.7404065132141113,0.0008519291877746582,0.1164021790027618,0.0013319343561306,663,0.062927795574069,True,False
stonehenge,safer_splat_filter,10,262,13.1,-0.1567839384078979,-0.1529785841703415,0.0506650581955909,0.2627616822719574,0.0008573234081267755,0.1163755282759666,0.0005287849344313,445,0.0563238197937607,True,False
stonehenge,safer_splat_filter,92,171,8.55,0.0944888815283775,0.02437643148005,0.0560726560652256,0.5408428907394409,0.0010319948196411133,0.1163540780544281,0.0006194614106789,353,0.0526352096349,True,False
stonehenge,safer_splat_filter,45,51,2.5500000000000003,-0.41731858253479,0.0243600755929946,0.0531328096985816,0.7322262525558472,0.0006645321846008301,0.1163507625460624,0.0008984631858766,709,0.0605834890156984,True,False
stonehenge,safer_splat_filter,61,38,1.9,-0.3487877547740936,-0.2598655819892883,0.0423589348793029,0.7456276416778564,0.0008085370063781738,0.1163088306784629,0.000880901934579,670,0.0685143359005451,True,False
stonehenge,safer_splat_filter,94,173,8.65,0.0870960652828216,0.058589931577444,0.0515404306352138,0.5405803322792053,0.00044035911560058594,0.1163018718361854,0.0007298382697626,400,0.059263177216053,True,False
stonehenge,safer_splat_filter,11,346,17.3,-0.2617636919021606,-0.2184829860925674,0.0445311702787876,0.1344627141952514,0.0008091926574707031,0.1162732318043708,0.0013290173374116,339,0.0543784974142909,True,False
stonehenge,safer_splat_filter,92,149,7.45,0.1109093949198722,0.0019094926537945,0.0530242100358009,0.5618544816970825,0.0009438395500183105,0.1162526831030845,0.0007939741481095,436,0.0532219540327787,True,False
stonehenge,safer_splat_filter,62,31,1.55,-0.3343475461006164,-0.2883539199829101,0.0392058566212654,0.7545462250709534,0.0008418560028076172,0.1162421032786369,0.0011878417572006,686,0.0579405566677451,True,False
stonehenge,safer_splat_filter,16,34,1.7000000000000002,0.0971446633338928,0.280440092086792,0.0578398331999778,0.7493003010749817,0.0007692575454711914,0.1162249445915222,0.0013135166373103,400,0.0567415012046694,True,False
stonehenge,safer_splat_filter,88,225,11.25,-0.1508523523807525,0.0607218071818351,0.0553229711949825,0.2804362177848816,0.0008654296398162842,0.1161663606762886,0.0009352162014693,347,0.0590553898364305,True,False
stonehenge,safer_splat_filter,44,73,3.65,-0.4085829854011535,0.0319310389459133,0.0453754067420959,0.7239802479743958,0.0006632804870605469,0.1161645129323005,0.0003303787379991,641,0.0614315895363688,True,False
stonehenge,safer_splat_filter,93,158,7.9,0.0939573273062706,0.0327047333121299,0.057740893214941,0.5444198250770569,0.0009166598320007324,0.1161277666687965,0.0007535318145528,403,0.0605409387499094,True,False
stonehenge,safer_splat_filter,15,128,6.4,0.0205228645354509,0.1380759179592132,0.051984753459692,0.5874279141426086,0.000771939754486084,0.1161194443702697,0.0011490806937217,495,0.0582874836400151,True,False
stonehenge,safer_splat_filter,55,42,2.1,-0.4183837175369262,-0.1237759739160537,0.0543293170630931,0.7425641417503357,0.0006338357925415039,0.1161150485277175,0.001107599469833,661,0.0653527844697237,True,False
stonehenge,safer_splat_filter,42,46,2.3000000000000003,-0.3897284567356109,0.1076082736253738,0.0381882563233375,0.7306190133094788,0.0008096098899841309,0.1161018460988998,0.0010867051314562,635,0.0615081246942281,True,False
stonehenge,safer_splat_filter,39,48,2.4000000000000004,-0.354640245437622,0.1648877412080764,0.0541434809565544,0.7285422682762146,0.0007904767990112305,0.1160560026764869,0.0009159088367596,825,0.0666632018983364,True,False
stonehenge,safer_splat_filter,12,361,18.05,-0.2598766386508941,-0.2193583846092224,0.0403949469327926,0.1317794620990753,0.0008624494075775146,0.116047702729702,0.0012341340770944,322,0.0531976949423551,True,False
stonehenge,safer_splat_filter,38,40,2.0,-0.3407030403614044,0.1958934664726257,0.0594270899891853,0.7369323968887329,0.0008683204650878906,0.1160372644662857,0.0013703299919143,728,0.061976340599358,True,False
stonehenge,safer_splat_filter,72,36,1.8,-0.1064736768603324,-0.3915162980556488,0.0427462346851825,0.7540315389633179,0.0006555318832397461,0.1160308495163917,0.0012641219655051,520,0.0595214180648326,True,False
stonehenge,safer_splat_filter,57,34,1.7000000000000002,-0.4056663513183594,-0.1830259710550308,0.0606473125517368,0.7517008185386658,0.000779271125793457,0.1160006001591682,0.0012874067761003,719,0.0716399755328893,True,False
stonehenge,safer_splat_filter,35,41,2.0500000000000003,-0.277303010225296,0.2523631751537323,0.0521440207958221,0.7363154888153076,0.0008227229118347168,0.1159825772047042,0.0012762696715071,545,0.0617543067783117,True,False
stonehenge,safer_splat_filter,84,92,4.6000000000000005,0.0444412976503372,-0.2211363613605499,0.0467952750623226,0.6199550628662109,0.000881493091583252,0.1159737631678581,0.0014856334310024,534,0.063791386783123,True,False
stonehenge,safer_splat_filter,96,17,0.8500000000000001,0.3021102845668793,-0.0931500643491745,0.0491323173046112,0.7792927622795105,0.00033867359161376953,0.1159634292125701,0.0006805525626987,487,0.0648658312857151,True,False
stonehenge,safer_splat_filter,92,168,8.4,0.0969797447323799,0.0212199818342924,0.0556416921317577,0.5439363121986389,0.0010066032409667969,0.115942358970642,0.0006404423620551,361,0.0537542216479778,True,False
stonehenge,safer_splat_filter,86,92,4.6000000000000005,0.0513190105557441,-0.2111763507127761,0.0595634095370769,0.6147618293762207,0.0008186101913452148,0.1159384176135063,0.000946725718677,422,0.054681746289134,True,False
stonehenge,safer_splat_filter,40,41,2.0500000000000003,-0.3650882840156555,0.1590740978717804,0.0484514161944389,0.7340614199638367,0.0008846521377563477,0.1159293875098228,0.0013297097757458,636,0.0655439998954534,True,False
stonehenge,safer_splat_filter,58,37,1.85,-0.3876000642776489,-0.2008112668991089,0.0598483197391033,0.7437487840652466,0.0008663535118103027,0.1159106343984603,0.0010557960486039,648,0.0646393503993749,True,False
stonehenge,safer_splat_filter,60,28,1.4,-0.3681292533874511,-0.2529248297214508,0.048585195094347,0.7562969326972961,0.0008807778358459473,0.1159045249223709,0.0014432134339585,613,0.0698026465252041,True,False
stonehenge,safer_splat_filter,94,172,8.6,0.0874871909618377,0.0578104071319103,0.0517784096300601,0.5410206913948059,0.00045794248580932617,0.1158655285835266,0.0007223947905004,403,0.056551219895482,True,False
stonehenge,safer_splat_filter,33,44,2.2,-0.233519896864891,0.2736921310424804,0.03946990147233,0.7320112586021423,0.000814974308013916,0.1158616617321968,0.0013647738378494,561,0.0605858135968446,True,False
stonehenge,safer_splat_filter,10,261,13.05,-0.1559506505727768,-0.1527407169342041,0.05079235881567,0.2636190056800842,0.0008760690689087469,0.115834504365921,0.0005390862934291,446,0.0564694721251726,True,False
stonehenge,safer_splat_filter,52,87,4.3500000000000005,-0.4130002558231354,0.0098612885922193,0.0403679274022579,0.7204146981239319,0.000550687313079834,0.1158210262656211,0.0004547778225969,649,0.0600506886839866,True,False
stonehenge,safer_splat_filter,73,44,2.2,-0.0701354369521141,-0.3988155424594879,0.0419691652059555,0.7598789930343628,0.0003001093864440918,0.1158160865306854,0.0008038779487833,408,0.0619453247636556,True,False
stonehenge,safer_splat_filter,16,33,1.65,0.0979067608714103,0.280881404876709,0.0576609969139099,0.7500695586204529,0.0007891058921813965,0.115810602903366,0.0013789506629109,394,0.0558273401111364,True,False
stonehenge,safer_splat_filter,78,32,1.6,-0.0158961117267608,-0.3956963419914245,0.056550707668066,0.7628761529922485,0.0006920099258422852,0.1158018633723259,0.0007252334617078,438,0.0641823541373014,True,False
stonehenge,safer_splat_filter,81,31,1.55,0.0601114220917224,-0.3744621872901916,0.0430517829954624,0.7637014985084534,0.0007047653198242188,0.1157974228262901,0.0005856103962287,389,0.0755557063966989,True,False
stonehenge,safer_splat_filter,35,43,2.15,-0.2756734192371368,0.2515982091426849,0.0523945540189743,0.7347365617752075,0.0007787346839904785,0.1157443970441818,0.0011636080453172,563,0.0612591635435819,True,False
stonehenge,safer_splat_filter,55,41,2.0500000000000003,-0.4188031852245331,-0.1245397105813026,0.0543687865138053,0.7431979775428772,0.0006576180458068848,0.1157278567552566,0.0011196682462468,669,0.0625151637941598,True,False
stonehenge,safer_splat_filter,61,37,1.85,-0.3492868542671203,-0.2605226933956146,0.0424596555531024,0.7464361786842346,0.0008267760276794434,0.1157112941145896,0.0009255522163584,672,0.0726049337536096,True,False
stonehenge,safer_splat_filter,91,102,5.1000000000000005,0.1527692079544067,-0.0912634581327438,0.042061123996973,0.6280307769775391,0.0006462931632995605,0.1156890094280242,0.0007931044092401,621,0.0604459773749113,True,False
stonehenge,safer_splat_filter,45,50,2.5,-0.4178378880023956,0.025063470005989,0.0531238764524459,0.732890784740448,0.0006878972053527832,0.1156798601150512,0.0009115836583077,703,0.0618280926719307,True,False
stonehenge,safer_splat_filter,88,224,11.2,-0.1500409394502639,0.0603722147643566,0.0551993958652019,0.2813016474246979,0.0008841156959533136,0.1156719028949737,0.0009795891819521,347,0.0571163222193717,True,False
stonehenge,safer_splat_filter,15,127,6.3500000000000005,0.0213055051863193,0.1384796053171157,0.0519664548337459,0.5881998538970947,0.0007929801940917969,0.1156693771481514,0.0012064120965078,495,0.0610782233998179,True,False
stonehenge,safer_splat_filter,92,148,7.4,0.1116306334733963,0.0008929220493882,0.0528782680630683,0.5627983212471008,0.000953972339630127,0.1156455054879188,0.0008179652504622,441,0.05335702188313,True,False
stonehenge,safer_splat_filter,54,69,3.45,-0.4174365699291229,-0.0667151361703872,0.0483987256884574,0.7285743951797485,0.0006254911422729492,0.1156417652964592,0.0005076607922092,766,0.0649553705006837,True,False
stonehenge,safer_splat_filter,36,37,1.85,-0.304932177066803,0.2372070401906967,0.0586386397480964,0.741258442401886,0.0008752346038818359,0.115638867020607,0.0013993323082104,650,0.0632653525099158,True,False
stonehenge,safer_splat_filter,59,32,1.6,-0.3808700740337372,-0.2258597165346145,0.0541967041790485,0.750943124294281,0.0008248090744018555,0.1156164482235908,0.0012127002701163,697,0.0641851667314767,True,False
stonehenge,safer_splat_filter,14,114,5.7,0.0289784595370292,0.1354879885911941,0.0440453998744487,0.589491605758667,0.0008733272552490234,0.1156123951077461,0.0011167973279953,436,0.0556355956941843,True,False
stonehenge,safer_splat_filter,56,55,2.75,-0.4107582569122314,-0.1345733106136322,0.0589439123868942,0.7378560900688171,0.0007089376449584961,0.1156081035733223,0.0004689452762249,621,0.0632749609649181,True,False
stonehenge,safer_splat_filter,11,345,17.25,-0.2612046301364898,-0.2178132832050323,0.0445000827312469,0.1352719068527221,0.0008343011140823919,0.1155513077974319,0.0013973379973322,340,0.0595282884314656,True,False
stonehenge,safer_splat_filter,85,88,4.4,0.0470830015838146,-0.2145393788814544,0.0540230125188827,0.6156184077262878,0.0008794069290161133,0.1155179738998413,0.0011868875008076,514,0.0543852820992469,True,False
stonehenge,safer_splat_filter,96,18,0.9,0.3019368946552276,-0.0922212973237037,0.0497181378304958,0.7789514064788818,0.0003413558006286621,0.1155125722289085,0.0006703694816678,478,0.0617684926837682,True,False
stonehenge,safer_splat_filter,43,44,2.2,-0.407256543636322,0.0869393423199653,0.0407754965126514,0.7390799522399902,0.000648796558380127,0.1155114769935607,0.0010364324552938,836,0.0627295542508363,True,False
stonehenge,safer_splat_filter,93,157,7.85,0.0947219729423523,0.0316791497170925,0.0579032748937606,0.5453364849090576,0.0009421110153198242,0.1155035272240638,0.0007714737439528,407,0.0609749983996152,True,False
stonehenge,safer_splat_filter,92,170,8.5,0.0953203737735748,0.0233218688517808,0.0559485144913196,0.541874885559082,0.0010341405868530273,0.1154430359601974,0.0006268499419093,352,0.0531039424240589,True,False
